COFs_name,LCD(Å),PLD(Å),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,N-to-O,S%,Halogen%,Metalloid%,TDU,DUC,TE,AWE,N_CO2(mol/kg),D_CO2(10^-8 m2/s),P_CO2(10^4 Barrer),,
linker109_N_linker68_CH_sod_relaxed_interp_2.cif,33.01219,23.90055,0.178257,7264.36,5.12562,0.92691,1,0.506849315,0.301369863,0.136986301,0.054794521,2.5,0,0,0,565,0.636261261,0.191780822,0.604931507,9.892385928,5.175565853,26.70904994,,
linker109_C_linker69_C_pcb_relaxed.cif,25.63771,21.7803,0.162031,6967.57,5.65878,0.925788,1,0.552238806,0.358208955,0.059701493,0.029850746,2,0,0,0,385,0.650337838,0.089552239,0.284179104,9.30483075,4.86629555,21.44529421,,
linker106_NH_linker1_CO_qtz_relaxed.cif,16.50709,15.54055,0.20209,6686.04,4.48374,0.915177,1,0.424242424,0.363636364,0.151515152,0.060606061,2.5,0,0,0,163,0.485119048,0.212121212,0.669090909,8.098239447,4.404966095,20.83044242,,
linker106_N_linker19_CH_gis_relaxed_interp_2.cif,29.45717,18.77038,0.162647,7077.59,5.64734,0.929155,1,0.512820513,0.384615385,0.102564103,0,0,0,0,0,737,0.57578125,0.102564103,0.311794872,9.861765458,4.836588883,22.75849073,,
linker108_CH_linker53_N_uni_relaxed.cif,25.21158,24.80358,0.225219,6438.07,3.93919,0.903157,1,0.511627907,0.395348837,0.093023256,0,0,0,0,0,151,0.571969697,0.093023256,0.282790698,11.24023671,2.484711481,17.93639218,,
linker106_CO_linker8_NH_und_relaxed.cif,21.76182,19.1199,0.222669,6467.27,4.04916,0.902109,1,0.4,0.257142857,0.171428571,0.171428571,1,0,0,0,513,0.572544643,0.342857143,1.110857143,8.024605346,3.738531048,19.02649706,,
linker110_C_linker27_C_umw_relaxed.cif,22.32366,21.96508,0.251669,5812.06,3.47345,0.891523,1,0.513513514,0.405405405,0.027027027,0.054054054,0.5,0,0,0,361,0.59375,0.081081081,0.268108108,10.35930663,2.775141957,20.36542868,,
linker111_C_linker55_C_sra_relaxed.cif,22.64736,21.44764,0.218573,6210.24,4.11717,0.91615,1,0.563380282,0.281690141,0.112676056,0,0,0.028169014,0,0.014084507,449,0.7015625,0.112676056,0.342535211,9.726689936,3.10893271,19.11854698,,
linker96_N_linker93_CH_bod_relaxed_interp_3.cif,20.11183,16.04802,0.164917,7689.37,5.55201,0.937205,1,0.54973822,0.345549738,0.104712042,0,0,0,0,0,403,0.63968254,0.104712042,0.318324607,9.734072579,4.529075948,21.5139223,,
linker108_N_linker70_CH_uon_relaxed.cif,20.43795,16.01776,0.196968,6731.09,4.59942,0.914459,1,0.484848485,0.333333333,0.121212121,0.060606061,2,0,0,0,115,0.598958333,0.181818182,0.576969697,9.011399928,4.089425316,20.95703547,,
linker98_N_linker88_CH_dmp_relaxed_interp_2.cif,19.17118,16.59215,0.231931,6249.83,3.8176,0.898873,1,0.545454545,0.345454545,0.072727273,0.036363636,2,0,0,0,625,0.651041667,0.109090909,0.346181818,9.531292443,3.115756052,19.54734453,,
linker109_N_linker56_CH_mer_relaxed.cif,36.74763,20.86786,0.209294,5683.61,4.29137,0.906744,1,0.515789474,0.336842105,0.126315789,0,0,0.021052632,0,0,961,0.612882653,0.126315789,0.384,10.05221132,3.582915325,21.58017749,,
linker106_C_linker27_C_gis_relaxed.cif,26.97266,19.38136,0.180012,6709.01,5.07234,0.921722,1,0.512820513,0.358974359,0.076923077,0.051282051,1.5,0,0,0,393,0.6140625,0.128205128,0.41025641,8.722423594,5.316566165,24.29322636,,
linker98_CH_linker95_N_ins_relaxed_interp_2.cif,23.4749,16.85727,0.173779,7093.67,5.23884,0.934744,1,0.6,0.346153846,0.053846154,0,0,0,0,0,431,0.690705128,0.053846154,0.163692308,10.39362344,4.361819706,23.2509155,,
linker101_CO_linker84_NH_und_relaxed.cif,22.46377,20.18401,0.169647,6838.96,5.43823,0.932293,1,0.413793103,0.310344828,0.206896552,0.068965517,3,0,0,0,385,0.501302083,0.275862069,0.866206897,8.115659456,6.001130113,24.32040792,,
linker101_C_linker24_C_umi_relaxed.cif,27.19889,21.45788,0.176815,6728.9,5.18315,0.919306,1,0.514285714,0.285714286,0.085714286,0.114285714,0.75,0,0,0,785,0.681423611,0.2,0.653714286,8.319314269,5.167098043,22.06118426,,
linker110_C_linker81_C_dia-a_relaxed.cif,27.4302,22.66178,0.18602,4789.4,4.86882,0.917256,1,0.473684211,0.421052632,0.105263158,0,0,0,0,0,289,0.501736111,0.105263158,0.32,7.578669653,6.406660017,26.15713932,,
linker101_NH_linker57_CO_und_relaxed.cif,22.78676,18.03803,0.197217,6561.39,4.61308,0.924521,1,0.470588235,0.294117647,0.147058824,0.088235294,1.666666667,0,0,0,625,0.610351563,0.235294118,0.750588235,8.996577356,3.966924745,20.54507818,,
linker100_CH_linker85_N_qtz_relaxed.cif,20.61366,19.18493,0.165237,7576.34,5.58798,0.929967,1,0.482758621,0.310344828,0.137931034,0.068965517,2,0,0,0,205,0.610119048,0.206896552,0.656551724,8.431091378,5.56263716,22.75384303,,
linker102_NH_linker25_CH2_qtz_relaxed.cif,19.62243,16.17572,0.186655,6569.81,4.86567,0.903624,1,0.495495495,0.36036036,0.072072072,0.072072072,1,0,0,0,397,0.601515152,0.144144144,0.467027027,6.698366879,5.344168589,19.06302667,,
linker107_CH_linker51_N_gis_relaxed.cif,21.23986,15.8937,0.181214,8105.53,5.01583,0.927715,1,0.487804878,0.390243902,0.12195122,0,0,0,0,0,345,0.5390625,0.12195122,0.370731707,10.58792638,3.762446684,21.14477081,,
linker102_CO_linker59_NH_vba_relaxed.cif,19.5969,15.72695,0.201538,7053.97,4.48689,0.907009,1,0.50617284,0.345679012,0.098765432,0.049382716,2,0,0,0,801,0.610518293,0.148148148,0.470123457,8.952896618,3.526189437,18.22020001,,
linker97_C_linker5_C_qtz_relaxed.cif,19.48629,17.61905,0.160164,7442.77,5.719,0.933602,1,0.575342466,0.397260274,0.02739726,0,0,0,0,0,649,0.643849206,0.02739726,0.083287671,8.929437283,4.795652571,20.21686789,,
linker103_NH_linker65_CO_crb_relaxed.cif,28.21504,17.56077,0.171968,7132.15,5.3553,0.928774,1,0.561643836,0.219178082,0.164383562,0.054794521,3,0,0,0,241,0.734756098,0.219178082,0.688219178,8.63426144,5.316889628,23.15026244,,
linker107_NH_linker46_CH2_qtz_relaxed.cif,18.32019,16.91586,0.234614,7092.44,3.76218,0.887789,1,0.447368421,0.421052632,0.131578947,0,0,0,0,0,187,0.458333333,0.131578947,0.4,8.057665825,2.75119903,14.57841586,,
linker100_N_linker46_CH_uop_relaxed.cif,18.34814,16.40481,0.199319,7345.7,4.53424,0.915568,1,0.515151515,0.333333333,0.121212121,0.03030303,4,0,0,0,253,0.620098039,0.151515152,0.472727273,9.372720532,3.870559446,20.90230132,,
linker102_N_linker74_CH_mer_relaxed.cif,29.47155,20.90936,0.209992,6370.22,4.27769,0.905787,1,0.518072289,0.337349398,0.096385542,0.048192771,2,0,0,0,865,0.628633721,0.144578313,0.458795181,10.55822885,3.254175861,20.63366205,,
linker98_N_linker77_CH_lvt_relaxed_interp_3.cif,30.4212,22.57455,0.17593,6117.19,5.18898,0.924666,1,0.537037037,0.351851852,0.111111111,0,0,0,0,0,865,0.621408046,0.111111111,0.337777778,10.61395163,4.208630996,22.94341889,,
linker110_CH2_linker60_NH_ana_relaxed.cif,23.25946,18.53195,0.20793,6808.24,4.28077,0.881225,1,0.371428571,0.514285714,0.114285714,0,0,0,0,0,289,0.231570513,0.114285714,0.347428571,6.696840745,4.201823307,16.27897699,,
linker102_N_linker22_CH_gis_relaxed_interp_2.cif,31.2836,21.79873,0.170531,7279.65,5.36792,0.929822,1,0.555555556,0.343434343,0.060606061,0.04040404,1.5,0,0,0,1169,0.664204545,0.101010101,0.323232323,11.64538475,4.638792866,27.04440109,,
linker98_CH_linker69_N_cds_relaxed_interp_2.cif,21.78304,15.30125,0.192004,7063.01,4.71845,0.924463,1,0.535714286,0.339285714,0.107142857,0.017857143,6,0,0,0,153,0.6375,0.125,0.387142857,10.06667421,3.649873316,20.59107422,,
linker102_N_linker50_CH_sra_relaxed.cif,21.9204,17.81266,0.162784,7582.01,5.63643,0.93518,1,0.52688172,0.365591398,0.107526882,0,0,0,0,0,237,0.604591837,0.107526882,0.32688172,10.24467921,4.913154216,24.19251816,,
linker106_N_linker41_CH_lon_relaxed.cif,21.10869,17.31797,0.164217,7044.66,5.61234,0.941568,1,0.483870968,0.322580645,0.161290323,0.032258065,5,0,0,0,281,0.585416667,0.193548387,0.601290323,9.246152291,5.522431584,24.92737689,,
linker91_CH_linker5_N_hnb_relaxed.cif,26.18054,24.56122,0.210112,7503.39,4.25669,0.905996,0,0.461538462,0.384615385,0.153846154,0,0,0,0,0,109,0.50462963,0.153846154,0.467692308,11.25370013,3.019579983,20.42369906,,
linker104_CO_linker79_NH_und_relaxed.cif,20.4196,17.28177,0.203673,6616.05,4.44655,0.910411,1,0.441176471,0.323529412,0.117647059,0.117647059,1,0,0,0,545,0.567708333,0.235294118,0.762352941,8.315128328,4.180299221,20.34991837,,
linker109_N_linker84_CH_qtz_relaxed_interp_2.cif,19.10124,17.45627,0.247845,7412.1,3.53277,0.897112,1,0.506849315,0.356164384,0.136986301,0,0,0,0,0,130,0.585585586,0.136986301,0.416438356,10.58843955,3.066137489,22.79112714,,
linker102_N_linker35_CH_gis_relaxed_interp_2.cif,30.56515,23.69561,0.166205,7355.67,5.5274,0.93944,1,0.578947368,0.336842105,0.084210526,0,0,0,0,0,1185,0.673295455,0.084210526,0.256,12.67009598,4.241845472,26.49496012,,
linker109_CH_linker60_N_pcb_relaxed_interp_2.cif,33.25608,24.09929,0.162333,7594.49,5.63865,0.926381,1,0.50617284,0.395061728,0.098765432,0,0,0,0,0,737,0.561737805,0.098765432,0.300246914,9.973801027,4.664186043,22.08759387,,
linker103_NH_linker75_CO_sod_relaxed.cif,37.03916,16.48698,0.163562,6497.91,5.64594,0.922833,1,0.494252874,0.32183908,0.091954023,0.091954023,1,0,0,0,325,0.629844961,0.183908046,0.595862069,8.334184475,5.995918961,23.81440755,,
linker109_N_linker5_CH_pcb_relaxed_interp_2.cif,31.40772,22.26207,0.166359,7331.37,5.4701,0.924155,1,0.529411765,0.423529412,0.047058824,0,0,0,0,0,833,0.578472222,0.047058824,0.143058824,10.4066994,4.34585129,21.95302537,,
linker109_N_linker82_CH_unc_relaxed_interp_2.cif,22.10844,20.13454,0.213119,6979.06,4.18039,0.905683,1,0.52,0.373333333,0.106666667,0,0,0,0,0,185,0.592948718,0.106666667,0.324266667,9.672604052,3.047262061,17.96250863,,
linker93_CO_linker93_NH_noh_relaxed_interp_2.cif,22.05209,17.44852,0.179383,7666.22,5.06045,0.917341,1,0.506756757,0.385135135,0.087837838,0.02027027,4.333333333,0,0,0,693,0.5775,0.108108108,0.336756757,8.680652185,4.621638511,20.84374759,,
linker102_NH_linker4_CH2_dia_relaxed.cif,17.35753,15.2446,0.203384,7144.61,4.41166,0.908794,1,0.494252874,0.390804598,0.068965517,0.045977011,1.5,0,0,0,197,0.572674419,0.114942529,0.367816092,8.252954319,4.206846753,20.26113443,,
linker109_CH_linker105_N_ptr_relaxed.cif,27.88306,23.73851,0.188916,6123.95,4.78446,0.918685,1,0.561643836,0.356164384,0.054794521,0.02739726,2,0,0,0,487,0.659891599,0.082191781,0.260821918,9.301938139,3.858839688,19.66893929,,
linker109_C_linker75_C_dia_relaxed.cif,18.97302,15.0659,0.221302,6008.01,4.01669,0.895442,1,0.52,0.373333333,0.053333333,0.053333333,1,0,0,0,193,0.618589744,0.106666667,0.3456,7.988731672,4.104799169,20.51672025,,
linker109_NH_linker40_CO_qtz_relaxed_interp_2.cif,23.19569,21.81862,0.203421,6334.62,4.45746,0.91948,1,0.546391753,0.288659794,0.082474227,0.082474227,1,0,0,0,223,0.701257862,0.164948454,0.53443299,9.607129063,3.961370043,22.47462736,,
linker103_CH_linker21_N_dft_relaxed_interp_2.cif,22.3758,15.32747,0.17522,7858.97,5.16265,0.916989,1,0.539823009,0.424778761,0.03539823,0,0,0,0,0,577,0.591188525,0.03539823,0.107610619,9.147558239,4.196347844,19.47331348,,
linker108_CO_linker15_NH_lvt_relaxed_interp_2.cif,25.83721,19.62784,0.208009,6259.95,4.32769,0.919804,1,0.536585366,0.341463415,0.073170732,0.048780488,1.5,0,0,0,457,0.649147727,0.12195122,0.390243902,11.45193292,3.319886545,22.96650168,,
linker104_CH_linker44_N_rhr_relaxed.cif,40.45418,19.25668,0.183467,6756.19,4.97952,0.915359,1,0.465116279,0.348837209,0.093023256,0.093023256,1,0,0,0,553,0.576041667,0.186046512,0.602790698,11.62662566,3.354405403,20.67921477,,
linker98_N_linker63_CH_dia_relaxed_interp_2.cif,22.06579,19.59508,0.187377,7418.2,4.84233,0.924402,1,0.527272727,0.345454545,0.109090909,0.018181818,6,0,0,0,577,0.621767241,0.127272727,0.394181818,10.46025964,4.102492814,23.46836537,,
linker108_CH2_linker31_NH_lvt_relaxed_interp_2.cif,26.24451,19.94445,0.202258,6418.52,4.43265,0.903916,1,0.488888889,0.422222222,0.088888889,0,0,0,0,0,369,0.524147727,0.088888889,0.270222222,10.4533237,3.628157506,21.89221494,,
linker105_N_linker71_CH_qtz_relaxed.cif,16.53409,15.30096,0.213406,7326.36,4.23438,0.91124,1,0.464285714,0.285714286,0.178571429,0.071428571,2.5,0,0,0,187,0.599358974,0.25,0.788571429,8.359863156,5.185520208,26.61621462,,
linker111_C_linker42_C_lon_relaxed.cif,20.92182,16.78969,0.218443,6370.07,4.1034,0.922437,1,0.579710145,0.289855072,0.057971014,0.057971014,1,0,0,0.014492754,465,0.7265625,0.115942029,0.375652174,10.17830816,3.261357714,21.11855834,,
linker108_NH_linker53_CO_rhr_relaxed.cif,41.94004,21.07746,0.196129,6239.04,4.60881,0.910941,1,0.488888889,0.377777778,0.088888889,0.044444444,2,0,0,0,601,0.569128788,0.133333333,0.423111111,10.57499897,3.421084537,20.40758398,,
linker106_C_linker40_C_mer_relaxed.cif,31.48433,24.33263,0.169896,6535.35,5.41921,0.934936,1,0.545454545,0.272727273,0.121212121,0.060606061,2,0,0,0,801,0.6953125,0.181818182,0.576969697,8.859678218,5.596477784,24.86641394,,
linker109_C_linker48_C_pcb_relaxed.cif,24.0522,19.84866,0.180726,7099.7,5.01058,0.920201,1,0.555555556,0.395061728,0.049382716,0,0,0,0,0,449,0.623611111,0.049382716,0.150123457,9.806888488,3.57142026,18.39038926,,
linker100_C_linker27_C_umi_relaxed.cif,27.11252,22.8613,0.16909,6848.43,5.4299,0.92989,1,0.555555556,0.333333333,0.027777778,0.083333333,0.333333333,0,0,0,881,0.68828125,0.111111111,0.371111111,9.76111976,4.325640589,20.96114314,,
linker105_CH_linker78_N_pcl_relaxed.cif,25.7737,21.02384,0.186488,7323.24,4.88858,0.921,1,0.464285714,0.321428571,0.142857143,0.071428571,2,0,0,0,241,0.579326923,0.214285714,0.68,8.756162255,4.227903169,20.0754248,,
linker107_NH_linker32_CO_qtz_relaxed.cif,19.69116,15.05465,0.182289,6992.39,5.01403,0.923473,1,0.43902439,0.341463415,0.170731707,0.048780488,3.5,0,0,0,223,0.516203704,0.219512195,0.686829268,8.151677865,5.02333174,21.76401032,,
linker102_N_linker19_CH_lvt_relaxed_interp_2.cif,24.8303,22.35383,0.164017,7267.01,5.58247,0.931599,1,0.578947368,0.378947368,0.042105263,0,0,0,0,0,577,0.655681818,0.042105263,0.128,10.43311474,5.049374753,25.41469225,,
linker101_N_linker11_CH_lon_relaxed.cif,20.78706,17.14175,0.164555,7327.9,5.58853,0.930359,1,0.4,0.4,0.2,0,0,0,0,0,169,0.377232143,0.2,0.608,8.773762804,5.405102545,22.92275763,,
linker99_CH_linker13_N_unj_relaxed.cif,23.1787,22.46675,0.174596,7298.09,5.18559,0.921094,1,0.486486486,0.459459459,0.054054054,0,0,0,0,0,433,0.501157407,0.054054054,0.164324324,9.828896563,4.564604952,22.78041305,,
linker105_CH_linker71_N_pcl_relaxed.cif,25.68237,20.59912,0.197284,6973.67,4.6091,0.917586,1,0.464285714,0.285714286,0.178571429,0.071428571,2.5,0,0,0,249,0.598557692,0.25,0.788571429,8.939949698,4.077566615,20.83484015,,
linker106_C_linker36_C_lvt_relaxed.cif,23.0938,21.09784,0.168434,6386.58,5.45316,0.931516,1,0.527777778,0.361111111,0.111111111,0,0,0,0,0,185,0.608552632,0.111111111,0.337777778,9.211651788,5.563920346,25.38948475,,
linker109_C_linker72_C_unj_relaxed.cif,22.29083,21.42879,0.211838,6506.1,4.25146,0.906531,1,0.536231884,0.289855072,0.057971014,0.115942029,0.5,0,0,0,157,0.707207207,0.173913043,0.575072464,8.995318693,3.580241593,19.52678772,,
linker111_C_linker96_C_bor_relaxed.cif,25.26358,17.29965,0.168059,6978.11,5.43821,0.940712,1,0.584269663,0.359550562,0.04494382,0,0,0,0,0.011235955,106,0.679487179,0.04494382,0.136629213,9.510458352,4.683924225,22.23541078,,
linker110_CO_linker29_NH_dia_relaxed.cif,23.64515,18.9511,0.179619,6266.86,5.11027,0.908133,1,0.404255319,0.340425532,0.127659574,0.127659574,1,0,0,0,153,0.503289474,0.255319149,0.827234043,6.792738623,6.034580225,21.11101382,,
linker109_C_linker58_C_dia_relaxed.cif,20.58762,16.59542,0.169208,6958.16,5.39583,0.941082,1,0.578947368,0.350877193,0.070175439,0,0,0,0,0,177,0.670454545,0.070175439,0.213333333,8.801690375,5.636293126,24.94154812,,
linker98_N_linker88_CH_cds_relaxed_interp_2.cif,23.03752,15.9115,0.183415,6576.07,4.96131,0.922524,1,0.545454545,0.345454545,0.072727273,0.036363636,2,0,0,0,157,0.654166667,0.109090909,0.346181818,9.880705274,4.063367481,21.44874859,,
linker101_CH_linker6_N_lon_relaxed.cif,20.02424,17.19418,0.180487,7246.77,5.07427,0.92307,1,0.451612903,0.258064516,0.161290323,0.129032258,1.25,0,0,0,281,0.627232143,0.290322581,0.934193548,8.231741183,4.802306771,20.79397697,,
linker103_CO_linker72_NH_crb_relaxed.cif,27.03311,18.105,0.189992,6731.86,4.82346,0.920516,1,0.50617284,0.24691358,0.098765432,0.148148148,0.666666667,0,0,0,233,0.710365854,0.24691358,0.809876543,9.065117921,4.156329835,20.80489403,,
linker105_C_linker61_C_ulj_relaxed.cif,17.50862,15.66314,0.213293,5961.34,4.21055,0.918528,1,0.5,0.3,0.15,0.05,3,0,0,0,601,0.626041667,0.2,0.628,8.763885428,3.621251048,19.63087768,,
linker108_CH_linker49_N_qtz_relaxed.cif,17.21648,16.3099,0.217367,6502.41,4.13596,0.928289,1,0.5625,0.28125,0.125,0.03125,4,0,0,0,301,0.696759259,0.15625,0.4875,9.876604689,4.673182753,29.40442165,,
linker103_N_linker39_CH_dia_relaxed_interp_2.cif,27.42638,21.13973,0.183099,5727.43,4.97885,0.921581,1,0.576470588,0.282352941,0.141176471,0,0,0,0,0,545,0.695153061,0.141176471,0.429176471,9.438888132,4.349466736,21.87216266,,
linker103_N_linker63_CH_acs-a_relaxed_interp_2.cif,34.42812,20.44448,0.174193,7047.67,5.24797,0.928097,1,0.534246575,0.328767123,0.109589041,0.02739726,4,0,0,0,601,0.642094017,0.136986301,0.42739726,9.935240905,4.644973576,23.5559762,,
linker98_C_linker10_C_gis_relaxed_interp_2.cif,27.35261,24.82627,0.212194,4807.16,4.2414,0.895198,1,0.549019608,0.294117647,0.078431373,0.078431373,1,0,0,0,1249,0.696986607,0.156862745,0.508235294,8.508533718,4.415694407,22.53311984,,
linker106_CH2_linker4_NH_und_relaxed.cif,23.56122,21.49463,0.178188,7161.28,5.12729,0.91913,1,0.4,0.4,0.142857143,0.057142857,2.5,0,0,0,369,0.411830357,0.2,0.630857143,7.869098606,4.848195879,19.72767614,,
linker104_NH_linker58_CH2_qtz_relaxed.cif,16.67856,15.6844,0.181223,7422.11,5.05808,0.914735,1,0.413793103,0.379310345,0.137931034,0.068965517,2,0,0,0,133,0.461805556,0.206896552,0.656551724,7.131963561,5.487192797,20.4825176,,
linker97_N_linker88_CH_cds_relaxed_interp_4.cif,23.6395,19.49554,0.202547,6937.06,4.43136,0.918857,1,0.56,0.36,0.053333333,0.026666667,2,0,0,0,441,0.65625,0.08,0.253866667,10.79626902,3.085005853,19.57126164,,
linker98_CH_linker92_N_moa_relaxed.cif,18.895,16.11222,0.190871,6975.22,4.73942,0.933181,1,0.566037736,0.339622642,0.094339623,0,0,0,0,0,633,0.659375,0.094339623,0.286792453,9.668795701,4.714543931,25.63499852,,
linker109_CH_linker3_N_unj_relaxed_interp_2.cif,25.70383,24.90911,0.180218,7318.52,5.01094,0.920579,1,0.544303797,0.405063291,0.050632911,0,0,0,0,0,313,0.606589147,0.050632911,0.153924051,10.06876104,3.849738805,20.30401462,,
linker98_CH_linker53_N_gis_relaxed_interp_3.cif,31.82134,23.62046,0.194516,6735.24,4.63725,0.91233,1,0.52173913,0.391304348,0.086956522,0,0,0,0,0,2017,0.583622685,0.086956522,0.264347826,11.74039895,3.339370667,21.96697008,,
linker109_C_linker48_C_sra_relaxed.cif,23.60976,20.13836,0.200463,6577.82,4.46416,0.907629,1,0.555555556,0.395061728,0.049382716,0,0,0,0,0,449,0.623611111,0.049382716,0.150123457,9.484331074,3.215098459,17.51696901,,
linker110_CH2_linker32_NH_qtz_relaxed.cif,17.22286,15.31853,0.162351,7551.42,5.65588,0.919211,1,0.395348837,0.465116279,0.139534884,0,0,0,0,0,133,0.325980392,0.139534884,0.424186047,6.647703803,6.736013299,21.09891715,,
linker99_C_linker69_C_gme_relaxed.cif,26.1551,21.03127,0.218848,6175.21,4.08503,0.902878,1,0.545454545,0.318181818,0.090909091,0.045454545,2,0,0,0,385,0.668402778,0.136363636,0.432727273,10.19877661,3.026542407,19.25670091,,
linker102_N_linker3_CH_dia_relaxed.cif,19.05944,16.72884,0.16768,7539.72,5.43941,0.931699,1,0.555555556,0.395061728,0.049382716,0,0,0,0,0,225,0.625,0.049382716,0.150123457,8.898926644,4.609731602,20.23417727,,
linker109_N_linker58_CH_unc_relaxed_interp_2.cif,22.68429,19.56714,0.203157,7097.12,4.42179,0.917099,1,0.536231884,0.347826087,0.115942029,0,0,0,0,0,185,0.625,0.115942029,0.352463768,9.991191948,3.923749541,23.06120417,,
linker108_N_linker78_CH_uon_relaxed.cif,19.32666,15.75763,0.178655,7182.88,5.13091,0.932517,1,0.517241379,0.310344828,0.137931034,0.034482759,4,0,0,0,115,0.638888889,0.172413793,0.537931034,9.251716608,4.094556814,19.92583572,,
linker109_CH_linker81_N_umi_relaxed_interp_2.cif,35.26938,19.64605,0.161609,7225.38,5.68199,0.930793,1,0.536231884,0.347826087,0.115942029,0,0,0,0,0,1473,0.622043919,0.115942029,0.352463768,9.432494089,5.275660745,23.63401151,,
linker108_NH_linker30_CO_lvt_relaxed_interp_2.cif,26.75744,20.95037,0.202977,5346.71,4.46258,0.917876,1,0.540540541,0.297297297,0.108108108,0.054054054,2,0,0,0,433,0.6765625,0.162162162,0.514594595,10.33554766,3.525018182,21.43093348,,
linker110_C_linker31_C_pcb_relaxed.cif,23.87096,21.60794,0.183307,6084.25,4.92224,0.912156,1,0.485714286,0.457142857,0.057142857,0,0,0,0,0,273,0.501838235,0.057142857,0.173714286,8.2510239,4.248770632,18.50694311,,
linker100_N_linker10_CH_qtz_relaxed.cif,22.04846,21.26513,0.183555,6408.1,5.01039,0.932754,1,0.466666667,0.233333333,0.133333333,0.166666667,0.8,0,0,0,229,0.681547619,0.3,0.978666667,8.697273364,5.223722944,24.55907379,,
linker109_CH_linker71_N_pcb_relaxed_interp_2.cif,34.38411,23.99733,0.172833,7119.74,5.29366,0.923752,1,0.506493506,0.337662338,0.12987013,0.025974026,5,0,0,0,753,0.603365385,0.155844156,0.484155844,10.05668291,4.381804468,22.21289686,,
linker105_N_linker42_CH_lvt_relaxed.cif,24.44043,20.19265,0.165127,6512.52,5.61642,0.942499,1,0.533333333,0.233333333,0.133333333,0.1,1.333333333,0,0,0,185,0.72265625,0.233333333,0.749333333,9.8852066,4.895914667,23.78121112,,
