COFs_name,LCD(脜),PLD(脜),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,N-to-O,S%,Halogen%,Metalloid%,TDU,DUC,TE,AWE,N_CH4(mol/kg),D_CH4(10^-8 m2/s),P_CH4(10^4Barrer),,,
linker103_C_linker57_C_atn_relaxed.cif,32.51555,24.2192,0.239227,5183.24,3.70184,0.900933,1,0.611940299,0.298507463,0.059701493,0.029850746,2,0,0,0,961,0.732469512,0.089552239,0.284179104,1.986452904,13.41961392,18.139962,,,
linker108_N_linker19_CH_uni_relaxed_interp_2.cif,17.92292,15.31901,0.214406,7045.36,4.16611,0.921326,1,0.594594595,0.351351351,0.054054054,0,0,0,0,0,361,0.683712121,0.054054054,0.164324324,2.339684149,15.08086566,22.00640774,,,
linker93_C_linker85_C_kgd-a_relaxed.cif,21.83443,21.28491,0.242363,6381.23,3.62341,0.89106,0,0.534653465,0.356435644,0.079207921,0.02970297,2.666666667,0,0,0,613,0.630658436,0.108910891,0.342970297,1.99142401,11.95040305,16.22687719,,,
linker102_N_linker12_CH_dia_relaxed.cif,19.16756,15.81091,0.190232,7095.87,4.77807,0.919967,1,0.518072289,0.337349398,0.048192771,0.096385542,0.5,0,0,0,225,0.654069767,0.144578313,0.478072289,2.431673281,16.25430996,21.83961471,,,
linker92_C_linker20_C_tts-a_relaxed.cif,23.73203,22.35414,0.260716,7831.87,3.29401,0.888186,0,0.5625,0.4375,0,0,0,0,0,0,991,0.611728395,0,0,1.995817371,12.22111737,17.83276598,,,
linker111_C_linker95_C_bor_relaxed_interp_2.cif,24.96968,22.46104,0.220586,7207.4,4.00778,0.91646,1,0.587155963,0.403669725,0,0,0,0,0,0.009174312,253,0.658854167,0,0,2.345280104,15.28426556,22.87947967,,,
linker109_C_linker109_C_mer_relaxed.cif,25.84426,16.86667,0.255209,5703.82,3.3922,0.898223,1,0.609756098,0.390243902,0,0,0,0,0,0,545,0.68125,0,0,1.957370519,15.40176429,21.81921201,,,
linker93_C_linker81_C_hcb_relaxed.cif,22.22489,21.1631,0.230379,7837.36,3.84176,0.912431,0,0.558139535,0.348837209,0.093023256,0,0,0,0,0,373,0.647569444,0.093023256,0.282790698,2.164465514,14.23056125,20.44235894,,,
linker100_N_linker66_CH_uop_relaxed.cif,18.60505,16.57094,0.177903,8240.25,5.15392,0.923864,1,0.464285714,0.321428571,0.142857143,0.071428571,2,0,0,0,181,0.580128205,0.214285714,0.68,2.530093825,18.4506916,24.22456471,,,
linker100_NH_linker88_CH2_qtz_relaxed.cif,16.37325,15.23975,0.185694,7388.68,4.91616,0.914819,1,0.4375,0.40625,0.0625,0.09375,0.666666667,0,0,0,169,0.50297619,0.15625,0.5125,2.42891426,15.43717098,20.11075317,,,
linker105_N_linker57_CH_qtz_relaxed.cif,16.99444,16.73008,0.230806,6640.87,3.87017,0.919877,1,0.516129032,0.290322581,0.129032258,0.064516129,2,0,0,0,253,0.658854167,0.193548387,0.614193548,2.15647129,22.0550026,31.88181504,,,
linker92_CH_linker92_N_etc_relaxed.cif,23.63553,23.089,0.218125,6828.66,4.10398,0.926457,1,0.529411765,0.294117647,0.176470588,0,0,0,0,0,415,0.640432099,0.176470588,0.536470588,2.270799554,19.33576644,28.01472041,,,
linker99_N_linker45_CH_uni_relaxed.cif,24.91016,23.94959,0.190106,7669.43,4.7707,0.936114,1,0.551724138,0.310344828,0.137931034,0,0,0,0,0,127,0.661458333,0.137931034,0.419310345,2.658879218,15.86982926,23.70886795,,,
linker99_N_linker95_CH_bex_relaxed.cif,18.94406,16.53952,0.203094,9236.4,4.37502,0.927263,0,0.629032258,0.338709677,0.032258065,0,0,0,0,0,337,0.72008547,0.032258065,0.098064516,2.590084905,20.07205126,30.91157769,,,
linker93_CH_linker91_N_etc_relaxed_interp_2.cif,21.14657,19.56756,0.196317,7359.79,4.59055,0.918196,1,0.55,0.375,0.075,0,0,0,0,0,331,0.626893939,0.075,0.228,2.435482432,17.55988461,24.33970742,,,
linker100_N_linker89_CH_umc_relaxed_interp_3.cif,21.88714,15.90182,0.233349,7483.58,3.78318,0.91281,1,0.55,0.375,0.05,0.025,2,0,0,0,1345,0.636837121,0.075,0.238,2.179417635,17.32954722,25.39974749,,,
linker98_CH_linker11_N_lvt_relaxed_interp_4.cif,22.76014,19.14151,0.259072,5909.53,3.36586,0.890039,1,0.491803279,0.37704918,0.131147541,0,0,0,0,0,1057,0.550520833,0.131147541,0.398688525,1.95585259,12.47865752,17.7684232,,,
linker97_C_linker74_C_sql_relaxed.cif,25.58039,24.43025,0.222966,6867.74,3.9807,0.910021,0,0.563380282,0.352112676,0.056338028,0.028169014,2,0,0,0,160,0.666666667,0.084507042,0.268169014,2.280875668,15.61425926,22.81541878,,,
linker103_CH_linker7_N_unh_relaxed_interp_2.cif,22.67858,16.48389,0.20459,7618.87,4.36121,0.915872,1,0.555555556,0.395061728,0.049382716,0,0,0,0,0,337,0.624074074,0.049382716,0.150123457,2.354036264,15.59448478,21.71794622,,,
linker98_CH_linker8_N_mdf_relaxed.cif,19.77598,18.54745,0.215207,7588.44,4.17552,0.915067,1,0.526315789,0.298245614,0.105263158,0.070175439,1.5,0,0,0,641,0.667708333,0.175438596,0.561403509,2.194205369,18.63340204,25.42108627,,,
linker104_CH_linker14_N_lvt_relaxed_interp_2.cif,23.72516,17.74979,0.228236,6716.72,3.88449,0.885762,1,0.488888889,0.377777778,0.044444444,0.088888889,0.5,0,0,0,417,0.592329545,0.133333333,0.440888889,2.007343233,15.80934428,20.25592484,,,
linker94_C_linker74_C_kgd-a_relaxed.cif,26.1414,24.91542,0.20528,6933.75,4.36428,0.912728,0,0.55,0.35,0.05,0.05,1,0,0,0,784,0.65993266,0.1,0.324,2.336014754,15.61774227,21.58227565,,,
linker108_CH_linker78_N_qtz_relaxed.cif,17.5212,16.23346,0.194909,7078.95,4.65776,0.929552,1,0.517241379,0.310344828,0.137931034,0.034482759,4,0,0,0,229,0.636111111,0.172413793,0.537931034,2.42612314,21.29251325,29.55022136,,,
linker101_CH_linker82_N_unj_relaxed.cif,17.32734,16.76944,0.221439,7210.25,4.03235,0.908913,1,0.464285714,0.357142857,0.178571429,0,0,0,0,0,325,0.520833333,0.178571429,0.542857143,2.127746531,19.10185143,25.82778545,,,
linker101_C_linker36_C_nfa_relaxed.cif,20.50523,17.78214,0.254318,6341.13,3.43814,0.900066,1,0.558823529,0.352941176,0.088235294,0,0,0,0,0,589,0.645833333,0.088235294,0.268235294,1.963622719,15.74197874,22.34005382,,,
linker105_N_linker61_CH_uni_relaxed.cif,23.35303,22.97862,0.181418,7618.47,5.03765,0.930882,1,0.461538462,0.307692308,0.192307692,0.038461538,5,0,0,0,82,0.569444444,0.230769231,0.716923077,2.581834888,17.47037881,24.05033797,,,
linker103_CH_linker30_N_qtz_relaxed_interp_3.cif,24.02225,23.07049,0.270351,6113.23,3.20968,0.884748,1,0.576470588,0.329411765,0.094117647,0,0,0,0,0,298,0.675736961,0.094117647,0.286117647,1.967993676,14.12037195,20.98615106,,,
linker104_NH_linker78_CO_qtz_relaxed.cif,16.87432,16.45165,0.218517,6257.49,4.13616,0.904731,1,0.419354839,0.290322581,0.129032258,0.161290323,0.8,0,0,0,181,0.580128205,0.290322581,0.947096774,2.119663851,15.45191605,20.44416718,,,
linker91_CH2_linker92_NH_siy_relaxed.cif,29.44523,16.59374,0.214016,6887.98,4.18399,0.906405,1,0.4,0.4,0.2,0,0,0,0,0,109,0.378472222,0.2,0.608,2.226228559,15.54992942,21.2022571,,,
linker93_C_linker16_C_hcb_relaxed.cif,25.51474,23.77373,0.196374,7954.7,4.56719,0.915781,0,0.537313433,0.402985075,0.059701493,0,0,0,0,0,130,0.601851852,0.059701493,0.181492537,2.470031484,15.32636398,21.49476142,,,
linker109_CH_linker49_N_crb_relaxed_interp_2.cif,23.5161,22.34952,0.215551,6943.1,4.14288,0.91403,1,0.542168675,0.337349398,0.096385542,0.024096386,4,0,0,0,465,0.645833333,0.120481928,0.375903614,2.202080142,16.05980661,21.99881632,,,
linker101_C_linker89_C_dia_relaxed.cif,17.53346,15.71008,0.173932,7388.46,5.23607,0.933406,1,0.571428571,0.4,0.028571429,0,0,0,0,0,205,0.640625,0.028571429,0.086857143,2.6684934,16.10850189,22.03366559,,,
linker101_NH_linker35_CO_und_relaxed_interp_2.cif,20.47731,16.86538,0.214643,6903.44,4.17949,0.921179,1,0.512820513,0.307692308,0.128205128,0.051282051,2.5,0,0,0,817,0.63828125,0.179487179,0.566153846,2.244474979,18.74705053,26.26780999,,,
linker99_CH_linker15_N_qtz_relaxed_interp_2.cif,23.45274,22.807,0.200056,7418.32,4.49743,0.916076,1,0.540540541,0.378378378,0.081081081,0,0,0,0,0,148,0.616666667,0.081081081,0.246486486,2.460215439,15.3480888,21.84871595,,,
linker100_CH_linker71_N_unj_relaxed.cif,18.64083,18.02795,0.222208,6690.4,4.04225,0.908356,1,0.464285714,0.285714286,0.178571429,0.071428571,2.5,0,0,0,373,0.59775641,0.25,0.788571429,2.104356248,17.7817165,23.84647085,,,
linker105_C_linker68_C_rhr_relaxed.cif,33.77524,15.06684,0.2632,4600.63,3.35592,0.881854,1,0.5,0.2,0.15,0.15,1,0,0,0,349,0.727083333,0.3,0.972,1.775251525,17.97904429,23.3896897,,,
linker102_CH2_linker94_NH_jph_relaxed_interp_3.cif,18.14835,15.17398,0.249653,6504.09,3.46729,0.887576,1,0.540425532,0.408510638,0.05106383,0,0,0,0,0,913,0.599081365,0.05106383,0.155234043,1.989784741,13.5218959,18.82354485,,,
linker104_NH_linker95_CH2_bor_relaxed_interp_2.cif,25.66819,24.18391,0.197129,7990.63,4.54555,0.913724,1,0.509090909,0.418181818,0.036363636,0.036363636,1,0,0,0,193,0.574404762,0.072727273,0.235636364,2.46746811,16.64733229,23.36023124,,,
linker105_N_linker83_CH_pcl_relaxed.cif,24.87156,20.091,0.200747,7017.83,4.50836,0.924737,1,0.533333333,0.3,0.133333333,0.033333333,4,0,0,0,337,0.658203125,0.166666667,0.52,2.355550461,19.65195595,27.13194213,,,
linker100_N_linker23_CH_qtz_relaxed_interp_2.cif,24.75686,23.25399,0.2509,5746.99,3.53376,0.890706,1,0.5,0.275,0.1,0.125,0.8,0,0,0,163,0.679166667,0.225,0.734,1.937085349,15.49131789,21.17325124,,,
linker107_C_linker71_C_rho_relaxed.cif,37.80245,16.30558,0.2321,5717.84,3.84558,0.892706,1,0.47826087,0.304347826,0.173913043,0.043478261,4,0,0,0,625,0.591856061,0.217391304,0.67826087,1.970975345,16.7507556,21.59805175,,,
linker99_N_linker64_CH_vba_relaxed.cif,22.61112,16.24608,0.174,7774.44,5.27896,0.9389,1,0.52,0.28,0.16,0.04,4,0,0,0,545,0.655048077,0.2,0.624,2.667394233,21.12330805,29.06250984,,,
linker108_C_linker40_C_dei_relaxed_interp_2.cif,29.0409,16.65543,0.245933,5463.3,3.60326,0.91528,1,0.64516129,0.225806452,0.064516129,0.064516129,1,0,0,0,2049,0.800390625,0.129032258,0.418064516,2.077279631,17.81395782,26.29914029,,,
linker99_N_linker63_CH_dei-z_relaxed_interp_2.cif,22.30744,15.4421,0.225465,7389.86,3.94801,0.909139,1,0.481481481,0.333333333,0.148148148,0.037037037,4,0,0,0,961,0.577524038,0.185185185,0.577777778,2.170737036,16.92215633,23.77320473,,,
linker104_N_linker77_CH_qtz_relaxed.cif,19.96556,19.17805,0.162278,7219.14,5.70207,0.932654,1,0.464285714,0.321428571,0.142857143,0.071428571,2,0,0,0,181,0.580128205,0.214285714,0.68,2.75363308,17.44667706,22.95696043,,,
linker98_N_linker57_CH_sra_relaxed_interp_3.cif,18.55197,16.47618,0.246759,7062.49,3.55627,0.90496,1,0.551724138,0.327586207,0.103448276,0.017241379,6,0,0,0,1009,0.656901042,0.120689655,0.373793103,2.087011307,15.24342913,22.42979231,,,
linker101_N_linker40_CH_umc_relaxed_interp_3.cif,23.2629,16.30978,0.252402,6638.95,3.49942,0.905384,1,0.540540541,0.27027027,0.135135135,0.054054054,2.5,0,0,0,1321,0.688020833,0.189189189,0.596756757,2.020672747,16.66683927,24.29910222,,,
linker110_C_linker40_C_unc_relaxed.cif,16.97091,16.7377,0.277457,5801.39,3.12272,0.901381,1,0.548387097,0.322580645,0.064516129,0.064516129,1,0,0,0,185,0.680147059,0.129032258,0.418064516,1.886866772,15.93161171,23.73670457,,,
linker109_C_linker87_C_npo_relaxed_interp_2.cif,21.96341,18.65921,0.242933,6339.41,3.58,0.892846,1,0.606557377,0.393442623,0,0,0,0,0,0,601,0.676801802,0,0,1.98406429,14.00753648,19.03250546,,,
linker98_CH_linker81_N_lvt_relaxed_interp_4.cif,24.36884,19.35504,0.230627,6212.98,3.85099,0.908668,1,0.549019608,0.333333333,0.117647059,0,0,0,0,0,1153,0.643415179,0.117647059,0.357647059,2.197432177,14.69695543,21.36847996,,,
linker104_CH_linker54_N_qtz_relaxed.cif,20.6222,20.10211,0.211388,6155.89,4.28482,0.916249,1,0.485714286,0.257142857,0.114285714,0.142857143,0.8,0,0,0,277,0.678921569,0.257142857,0.838857143,2.192106498,20.24156939,27.13407767,,,
linker99_N_linker3_CH_nfa_relaxed.cif,20.29993,16.26572,0.195115,8124.07,4.61133,0.923003,1,0.535714286,0.392857143,0.071428571,0,0,0,0,0,433,0.601388889,0.071428571,0.217142857,2.439397484,19.48095321,27.02103221,,,
linker103_CH_linker5_N_unh_relaxed_interp_2.cif,22.54387,17.14369,0.205707,7551.25,4.33674,0.913648,1,0.555555556,0.395061728,0.049382716,0,0,0,0,0,337,0.624074074,0.049382716,0.150123457,2.334440942,15.23966629,21.11065538,,,
linker101_C_linker31_C_qtz_relaxed.cif,18.73318,18.15198,0.177077,7577.21,5.15245,0.918258,1,0.514285714,0.4,0.085714286,0,0,0,0,0,247,0.571759259,0.085714286,0.260571429,2.485514896,17.21423945,21.96577221,,,
linker99_C_linker7_C_rhr_relaxed.cif,33.57344,15.661,0.214,6038.62,4.12681,0.891193,1,0.56,0.44,0,0,0,0,0,0,409,0.608630952,0,0,2.163282462,14.92347484,19.43945641,,,
linker102_C_linker59_C_gis_relaxed.cif,23.21919,17.24643,0.223375,5771.26,3.96221,0.898669,1,0.569230769,0.369230769,0.061538462,0,0,0,0,0,385,0.650337838,0.061538462,0.187076923,2.092095245,14.75232873,19.56103136,,,
linker102_CO_linker87_NH_dia_relaxed.cif,18.81334,16.09152,0.1924,6854.82,4.70083,0.915985,1,0.544303797,0.35443038,0.050632911,0.050632911,1,0,0,0,225,0.654069767,0.101265823,0.328101266,2.364758681,17.91782635,23.5765889,,,
linker104_CH2_linker28_NH_qtz_relaxed_interp_2.cif,21.39232,19.63387,0.24799,6646.65,3.56006,0.889214,1,0.465116279,0.372093023,0.069767442,0.093023256,0.75,0,0,0,136,0.566666667,0.162790698,0.532093023,2.00261527,17.56262192,24.48740281,,,
linker104_NH_linker14_CO_sod_relaxed_interp_2.cif,32.31919,24.91859,0.201042,6752.45,4.49539,0.899206,1,0.468085106,0.361702128,0.042553191,0.127659574,0.333333333,0,0,0,625,0.591856061,0.170212766,0.568510638,2.162759544,17.90249212,22.09953369,,,
linker103_CH_linker58_N_dia_relaxed_interp_2.cif,19.25188,15.09701,0.243744,6144.79,3.6151,0.907768,1,0.569230769,0.307692308,0.123076923,0,0,0,0,0,401,0.677364865,0.123076923,0.374153846,2.126958783,15.14298057,22.5006276,,,
linker104_N_linker2_CH_dei-z_relaxed_interp_2.cif,20.90066,16.19654,0.216123,6886.9,4.14783,0.910211,1,0.5,0.321428571,0.071428571,0.107142857,0.666666667,0,0,0,1153,0.643415179,0.178571429,0.585714286,2.188174114,16.4927227,22.41468756,,,
linker108_N_linker30_CH_lvt_relaxed_interp_3.cif,21.4226,16.0008,0.273543,5477.38,3.17559,0.891701,1,0.571428571,0.314285714,0.114285714,0,0,0,0,0,649,0.676041667,0.114285714,0.347428571,1.908792578,14.20996779,20.88873209,,,
linker99_N_linker83_CH_dei-z_relaxed_interp_2.cif,17.94087,15.60137,0.243036,6641.34,3.62103,0.911486,1,0.551724138,0.310344828,0.137931034,0,0,0,0,0,1345,0.656738281,0.137931034,0.419310345,2.122836215,15.75406296,23.39079945,,,
linker104_N_linker1_CH_kgm_relaxed.cif,22.54137,20.70523,0.292775,6847.78,2.94103,0.880985,0,0.482758621,0.344827586,0.103448276,0.068965517,1.5,0,0,0,149.5,0.593253968,0.172413793,0.551724138,1.877424581,12.7538524,19.49942385,,,
linker109_N_linker53_CH_sra_relaxed_interp_2.cif,21.73687,16.99429,0.229726,7317.68,3.82673,0.888043,1,0.504761905,0.419047619,0.076190476,0,0,0,0,0,465,0.548349057,0.076190476,0.231619048,2.046454612,14.91897268,19.66529976,,,
linker99_C_linker79_C_rhr_relaxed.cif,32.39914,15.30647,0.237154,5230.31,3.70612,0.890265,1,0.541666667,0.375,0.083333333,0,0,0,0,0,385,0.616987179,0.083333333,0.253333333,2.032750534,14.59804232,19.78079971,,,
linker108_C_linker39_C_lon_relaxed.cif,18.10346,16.2552,0.203346,6276.71,4.4524,0.93976,1,0.620689655,0.24137931,0.137931034,0,0,0,0,0,433,0.751736111,0.137931034,0.419310345,2.402599417,18.88980655,27.38273708,,,
linker111_C_linker65_C_uni_relaxed.cif,19.3345,18.73952,0.210227,6911.08,4.26102,0.917762,1,0.590163934,0.262295082,0.131147541,0,0,0,0,0.016393443,313,0.724537037,0.131147541,0.398688525,2.253083021,18.23311668,25.02488324,,,
linker108_CO_linker61_NH_lvt_relaxed.cif,23.85094,18.84085,0.176806,6731.59,5.20186,0.936649,1,0.482758621,0.275862069,0.172413793,0.068965517,2.5,0,0,0,141,0.629464286,0.24137931,0.76137931,2.660279354,18.98611532,26.40904037,,,
linker94_C_linker88_C_hcb_relaxed.cif,26.15983,24.38854,0.198759,7531.49,4.51411,0.924087,0,0.578947368,0.368421053,0,0.052631579,0,0,0,0,136,0.686868687,0.052631579,0.181052632,2.489048492,19.78538847,28.55834214,,,
linker104_CH_linker46_N_mer_relaxed.cif,25.47909,18.92213,0.219195,6323.02,4.07947,0.903818,1,0.5,0.323529412,0.117647059,0.058823529,2,0,0,0,673,0.618566176,0.176470588,0.56,2.113517517,16.30655294,21.55733325,,,
linker101_CH2_linker43_NH_und_relaxed.cif,23.20829,19.84154,0.205892,7110.69,4.37908,0.908014,1,0.43902439,0.390243902,0.12195122,0.048780488,2.5,0,0,0,561,0.486979167,0.170731707,0.538536585,2.254379832,16.27355055,21.65493148,,,
linker110_C_linker25_C_ana_relaxed.cif,22.81036,18.27397,0.25335,5482.03,3.47006,0.886332,1,0.485714286,0.342857143,0.057142857,0.114285714,0.5,0,0,0,1009,0.618259804,0.171428571,0.566857143,1.857183625,15.88476911,20.915511,,,
linker99_C_linker38_C_nfa_relaxed.cif,20.5183,17.30085,0.251133,6263.09,3.51399,0.909908,1,0.580645161,0.290322581,0.064516129,0.064516129,1,0,0,0,625,0.72337963,0.129032258,0.418064516,2.045578139,18.52423397,27.33839342,,,
linker103_N_linker87_CH_qtz_relaxed_interp_2.cif,18.43805,16.613,0.261929,5751.26,3.31043,0.882345,1,0.594202899,0.347826087,0.057971014,0,0,0,0,0,673,0.683943089,0.057971014,0.176231884,1.850829773,14.30323103,19.31692679,,,
linker96_C_linker96_C_nod_relaxed_interp_2.cif,25.24814,23.93884,0.172336,5728.41,5.30685,0.926067,1,0.583333333,0.333333333,0.083333333,0,0,0,0,0,457,0.680059524,0.083333333,0.253333333,2.575868493,24.30958545,31.55259235,,,
linker102_NH_linker30_CH2_dia_relaxed_interp_2.cif,22.10945,20.64489,0.214048,6365.41,4.15338,0.89935,1,0.515151515,0.404040404,0.080808081,0,0,0,0,0,465,0.569852941,0.080808081,0.245656566,2.074411399,18.5700541,23.41333945,,,
linker104_N_linker46_CH_qtz_relaxed.cif,21.20375,20.84138,0.179813,6796.91,5.09006,0.926225,1,0.5,0.323529412,0.117647059,0.058823529,2,0,0,0,253,0.620098039,0.176470588,0.56,2.567064842,17.77544035,23.99441589,,,
linker107_CH2_linker49_NH_qtz_relaxed.cif,17.91296,16.65322,0.242721,7175.31,3.63916,0.894761,1,0.444444444,0.388888889,0.138888889,0.027777778,5,0,0,0,187,0.486979167,0.166666667,0.517777778,2.041156741,15.83036204,22.15628746,,,
linker98_N_linker74_CH_lvt_relaxed_interp_3.cif,25.58817,19.08317,0.189303,7345.28,4.79749,0.925525,1,0.526315789,0.333333333,0.105263158,0.035087719,3,0,0,0,913,0.634027778,0.140350877,0.440701754,2.522803113,19.17556613,26.76039953,,,
linker92_CO_linker39_NH_hcb_relaxed.cif,25.96389,24.63531,0.211403,7366.88,4.27392,0.923282,0,0.5,0.25,0.1875,0.0625,3,0,0,0,95.5,0.663194444,0.25,0.785,2.340478706,24.01189098,34.6331474,,,
linker102_CH_linker66_N_sod_relaxed.cif,35.0727,15.16044,0.16023,7361.39,5.75708,0.929266,1,0.518987342,0.35443038,0.101265823,0.025316456,4,0,0,0,301,0.611788618,0.126582278,0.394936709,2.704404854,19.43399896,24.70774734,,,
linker101_CH_linker7_N_unj_relaxed.cif,16.45655,15.70811,0.232169,7425.84,3.7943,0.897945,1,0.484848485,0.424242424,0.090909091,0,0,0,0,0,397,0.516927083,0.090909091,0.276363636,2.054134685,15.73080423,21.26910419,,,
linker103_CH_linker95_N_xux_relaxed_interp_3.cif,22.30136,18.21332,0.17563,8556.43,5.18032,0.934392,1,0.628691983,0.320675105,0.050632911,0,0,0,0,0,649,0.725950783,0.050632911,0.153924051,2.656021039,20.78494906,28.60379636,,,
linker110_C_linker36_C_ukc_relaxed.cif,17.41916,15.17573,0.240822,6122.33,3.64742,0.909806,1,0.529411765,0.411764706,0.058823529,0,0,0,0,0,673,0.584201389,0.058823529,0.178823529,2.03396486,16.47387276,23.17925631,,,
linker110_C_linker16_C_sra_relaxed.cif,22.4754,19.77621,0.196231,6577.64,4.57929,0.91084,1,0.485714286,0.457142857,0.057142857,0,0,0,0,0,273,0.501838235,0.057142857,0.173714286,2.328897536,16.00211865,21.03066322,,,
linker109_N_linker60_CH_unj_relaxed_interp_2.cif,24.48735,23.73229,0.189828,7492.2,4.74156,0.916342,1,0.50617284,0.395061728,0.098765432,0,0,0,0,0,277,0.56300813,0.098765432,0.300246914,2.459201927,18.19391778,24.57274492,,,
linker109_N_linker77_CH_unc_relaxed_interp_2.cif,21.77922,18.65997,0.212349,7326.48,4.19885,0.909583,1,0.52,0.373333333,0.106666667,0,0,0,0,0,185,0.592948718,0.106666667,0.324266667,2.265380453,15.77363851,21.79119149,,,
linker111_C_linker83_C_uni_relaxed.cif,22.62577,22.266,0.21165,6638,4.21527,0.918775,1,0.579710145,0.347826087,0.057971014,0,0,0,0,0.014492754,325,0.677083333,0.057971014,0.176231884,2.24311051,17.6553992,24.31481914,,,
linker102_CH_linker40_N_nbo_relaxed_interp_2.cif,26.89657,20.79529,0.206138,6951.11,4.37037,0.923668,1,0.578947368,0.294736842,0.084210526,0.042105263,2,0,0,0,469,0.710606061,0.126315789,0.400842105,2.345368587,18.53365957,26.13133701,,,
linker109_C_linker96_C_ctn_relaxed.cif,17.36177,15.21181,0.185946,7026.1,4.86839,0.935309,1,0.595505618,0.359550562,0.04494382,0,0,0,0,0,433,0.68081761,0.04494382,0.136629213,2.496907683,21.75850113,29.83244192,,,
linker101_N_linker58_CH_uni_relaxed.cif,20.6157,19.98999,0.237115,7473.61,3.74004,0.909296,1,0.48,0.32,0.2,0,0,0,0,0,325,0.564236111,0.2,0.608,2.068944137,18.85478857,26.55523382,,,
linker108_CH_linker66_N_qtz_relaxed.cif,17.35913,16.23633,0.194507,7129.65,4.66841,0.928854,1,0.517241379,0.310344828,0.137931034,0.034482759,4,0,0,0,229,0.636111111,0.172413793,0.537931034,2.480507289,26.30661818,37.22233466,,,
linker102_CH_linker62_N_qtz_relaxed.cif,21.94112,21.53624,0.23942,7132.02,3.67797,0.906657,1,0.561643836,0.301369863,0.136986301,0,0,0,0,0,166,0.674796748,0.136986301,0.416438356,2.083861896,17.05248166,24.35428363,,,
linker92_CO_linker19_NH_hcb_relaxed.cif,25.93302,24.81705,0.189209,8628.47,4.78433,0.92819,0,0.529411765,0.352941176,0.058823529,0.058823529,1,0,0,0,104.5,0.645061728,0.117647059,0.381176471,2.610352775,17.86386965,25.85644478,,,
linker106_CO_linker63_NH_und_relaxed.cif,22.18037,19.06686,0.19015,6834.98,4.79686,0.914139,1,0.393939394,0.333333333,0.181818182,0.090909091,2,0,0,0,385,0.462740385,0.272727273,0.865454545,2.325282779,17.548608,22.39455335,,,
linker91_CO_linker40_NH_hcb_relaxed.cif,24.06102,23.36662,0.234277,6761.65,3.82419,0.913472,0,0.5,0.1875,0.1875,0.125,1.5,0,0,0,104.5,0.725694444,0.3125,1,2.136337089,19.14124246,27.62995566,,,
