COFs_name,LCD(Å),PLD(Å),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,N-to-O,S%,Halogen%,Metalloid%,TDU,DUC,TE,AWE,N_H2S(mol/kg),D_CH4(10^-8m2/s),P_H2S(10^4Barrer)
linker111_C_linker55_C_sra_relaxed.cif,22.64736,21.44764,0.218573,6210.24,4.11717,0.91615,1,0.563380282,0.281690141,0.112676056,0,0,0.028169014,0,0.014084507,449,0.7015625,0.112676056,0.342535211,46.19022343,1.43442276,42.94682511
linker111_C_linker59_C_sra_relaxed.cif,24.83176,22.57313,0.163853,6935.13,5.59866,0.932394,1,0.53968254,0.380952381,0.063492063,0,0,0,0,0.015873016,337,0.619485294,0.063492063,0.193015873,32.39947444,2.348917333,37.63572614
linker111_C_linker60_C_unj_relaxed.cif,22.97502,22.5406,0.172631,7057.49,5.26686,0.92668,1,0.52173913,0.405797101,0.057971014,0,0,0,0,0.014492754,127,0.587962963,0.057971014,0.176231884,30.58488456,2.520009974,39.91153357
linker111_C_linker65_C_uni_relaxed.cif,19.3345,18.73952,0.210227,6911.08,4.26102,0.917762,1,0.590163934,0.262295082,0.131147541,0,0,0,0,0.016393443,313,0.724537037,0.131147541,0.398688525,83.53083679,0.918804945,47.93243089
linker111_C_linker69_C_uni_relaxed.cif,21.78742,21.63676,0.204449,6614.93,4.38837,0.910115,1,0.537313433,0.358208955,0.059701493,0.029850746,2,0,0,0.014925373,277,0.641203704,0.089552239,0.284179104,81.49213482,0.90542515,44.44165724
linker111_C_linker83_C_uni_relaxed.cif,22.62577,22.266,0.21165,6638,4.21527,0.918775,1,0.579710145,0.347826087,0.057971014,0,0,0,0,0.014492754,325,0.677083333,0.057971014,0.176231884,83.2254567,0.949949077,49.76507792
linker111_C_linker95_C_bor_relaxed_interp_2.cif,24.96968,22.46104,0.220586,7207.4,4.00778,0.91646,1,0.587155963,0.403669725,0,0,0,0,0,0.009174312,253,0.658854167,0,0,72.6013794,0.827496173,39.31362222
linker111_C_linker96_C_bor_relaxed.cif,25.26358,17.29965,0.168059,6978.11,5.43821,0.940712,1,0.584269663,0.359550562,0.04494382,0,0,0,0,0.011235955,106,0.679487179,0.04494382,0.136629213,48.95414365,1.807702192,45.28720683
linker111_NH_linker15_CH2_qtz_relaxed_interp_2.cif,19.78345,18.59082,0.19059,6285.84,4.73099,0.89762,1,0.495238095,0.438095238,0.057142857,0,0,0,0,0.00952381,166,0.532051282,0.057142857,0.173714286,20.46329331,2.946969212,33.39523412
linker111_NH_linker41_CH2_qtz_relaxed.cif,18.91156,15.05703,0.162614,7595.69,5.6449,0.930511,1,0.494117647,0.4,0.070588235,0.023529412,3,0,0,0.011764706,283,0.561507937,0.094117647,0.295529412,20.68093729,3.229280693,32.71117858
linker111_NH_linker55_CO_npo_relaxed_interp_2.cif,23.16028,18.80039,0.239024,5961.68,3.73527,0.907108,1,0.505747126,0.275862069,0.137931034,0.045977011,3,0.022988506,0,0.011494253,349,0.660984848,0.183908046,0.577471264,47.37426483,1.248715193,41.51902251
linker111_NH_linker92_CO_jea_relaxed.cif,16.55384,15.86438,0.292378,5925.69,2.93832,0.883419,1,0.515625,0.359375,0.0625,0.046875,1.333333333,0,0,0.015625,165,0.625,0.109375,0.35125,59.37963658,0.684026237,33.95959139
linker91_C_linker28_C_car_relaxed.cif,24.2346,22.53912,0.280709,6864.86,3.08782,0.894058,0,0.538461538,0.269230769,0.115384615,0.076923077,1.5,0,0,0,527.5,0.697751323,0.192307692,0.615384615,60.08846871,0.714939207,34.89980621
linker91_C_linker38_C_hna_relaxed.cif,20.4986,18.42805,0.303042,6520.72,2.84687,0.899501,0,0.538461538,0.230769231,0.153846154,0.076923077,2,0,0,0,541,0.715608466,0.230769231,0.732307692,58.22620501,0.653487598,33.57384208
linker91_C_linker39_C_kgd-a_relaxed.cif,20.61587,19.40657,0.261577,6655.97,3.37093,0.913228,0,0.545454545,0.181818182,0.272727273,0,0,0,0,0,460,0.709876543,0.272727273,0.829090909,68.34686726,0.669901049,35.40371031
linker91_CH_linker5_N_hnb_relaxed.cif,26.18054,24.56122,0.210112,7503.39,4.25669,0.905996,0,0.461538462,0.384615385,0.153846154,0,0,0,0,0,109,0.50462963,0.153846154,0.467692308,40.26617381,1.591267588,39.48220977
linker91_CH2_linker92_NH_siy_relaxed.cif,29.44523,16.59374,0.214016,6887.98,4.18399,0.906405,1,0.4,0.4,0.2,0,0,0,0,0,109,0.378472222,0.2,0.608,69.56187324,1.043613631,45.58482385
linker91_CO_linker40_NH_hcb_relaxed.cif,24.06102,23.36662,0.234277,6761.65,3.82419,0.913472,0,0.5,0.1875,0.1875,0.125,1.5,0,0,0,104.5,0.725694444,0.3125,1,76.00155171,0.758052932,39.91054136
linker91_N_linker6_CH_hnb_relaxed.cif,26.25099,24.87201,0.268445,5743.28,3.29989,0.88737,0,0.416666667,0.166666667,0.25,0.166666667,1.5,0,0,0,118,0.655555556,0.416666667,1.333333333,36.74419094,1.520781603,43.08799988
linker91_N_linker7_CH_hnd_relaxed.cif,21.94376,21.30466,0.243603,7542.89,3.58879,0.886986,0,0.461538462,0.384615385,0.153846154,0,0,0,0,0,649,0.500771605,0.153846154,0.467692308,68.16885793,0.734591931,35.02452894
linker91_N_linker91_CH_hee_relaxed.cif,37.12553,20.50522,0.196663,6294.56,4.66891,0.938434,1,0.4,0.1,0.5,0,0,0,0,0,163,0.565972222,0.5,1.52,66.73912672,1.18826632,47.37633221
linker91_N_linker94_CH_nod_relaxed_interp_2.cif,23.96233,22.14033,0.237776,5623.24,3.70677,0.897755,1,0.555555556,0.333333333,0.111111111,0,0,0,0,0,313,0.652083333,0.111111111,0.337777778,72.33247939,0.667788523,33.37635347
linker91_NH_linker1_CH2_hnd_relaxed.cif,19.53378,18.40771,0.245139,8321.42,3.57177,0.891356,0,0.384615385,0.423076923,0.192307692,0,0,0,0,0,352,0.325925926,0.192307692,0.584615385,68.32359738,0.751932495,36.33740544
linker91_NH_linker1_CH2_tts-a_relaxed.cif,23.33642,21.58395,0.241509,8393.79,3.63713,0.892105,0,0.384615385,0.423076923,0.192307692,0,0,0,0,0,293.5,0.326111111,0.192307692,0.584615385,69.22393773,0.699119571,33.75186589
linker91_NH_linker39_CH2_hcb_relaxed.cif,24.00598,22.40341,0.20115,8209.37,4.50053,0.92342,0,0.4375,0.3125,0.25,0,0,0,0,0,253,0.501984127,0.25,0.76,80.45708148,0.916819546,44.35148707
linker92_C_linker15_C_kgd-a_relaxed.cif,19.10955,18.45383,0.235236,8221.33,3.72247,0.907343,0,0.571428571,0.392857143,0.035714286,0,0,0,0,0,554.5,0.641782407,0.035714286,0.108571429,72.46512991,0.74702968,37.40097681
linker92_C_linker20_C_tts-a_relaxed.cif,23.73203,22.35414,0.260716,7831.87,3.29401,0.888186,0,0.5625,0.4375,0,0,0,0,0,0,991,0.611728395,0,0,53.4032794,0.780372281,31.23791963
linker92_C_linker96_C_etg_relaxed.cif,19.17644,16.00819,0.190426,7124.25,4.73759,0.936448,1,0.6,0.333333333,0.066666667,0,0,0,0,0,601,0.695601852,0.066666667,0.202666667,96.01459438,0.919387304,50.95495226
linker92_CH_linker92_N_etc_relaxed.cif,23.63553,23.089,0.218125,6828.66,4.10398,0.926457,1,0.529411765,0.294117647,0.176470588,0,0,0,0,0,415,0.640432099,0.176470588,0.536470588,82.11337116,0.822431183,44.17584811
linker92_CO_linker14_NH_hcb_relaxed.cif,21.30755,19.05364,0.23148,7163,3.8228,0.894909,0,0.476190476,0.380952381,0.047619048,0.095238095,0.5,0,0,0,104.5,0.580555556,0.142857143,0.472380952,70.46703561,1.261817461,59.62324633
linker92_CO_linker19_NH_hcb_relaxed.cif,25.93302,24.81705,0.189209,8628.47,4.78433,0.92819,0,0.529411765,0.352941176,0.058823529,0.058823529,1,0,0,0,104.5,0.645061728,0.117647059,0.381176471,92.64676973,0.965353642,50.84358091
linker92_CO_linker33_NH_hcb_relaxed.cif,24.8952,23.33904,0.229739,6544.67,3.86247,0.902218,0,0.5,0.35,0.1,0.05,2,0,0,0,109,0.605555556,0.15,0.476,75.25640636,0.656296727,33.13833335
linker92_CO_linker39_NH_hcb_relaxed.cif,25.96389,24.63531,0.211403,7366.88,4.27392,0.923282,0,0.5,0.25,0.1875,0.0625,3,0,0,0,95.5,0.663194444,0.25,0.785,85.36197055,0.803165285,43.31672456
linker93_C_linker16_C_hcb_relaxed.cif,25.51474,23.77373,0.196374,7954.7,4.56719,0.915781,0,0.537313433,0.402985075,0.059701493,0,0,0,0,0,130,0.601851852,0.059701493,0.181492537,48.88927883,1.254247245,35.69547258
linker93_C_linker66_C_hcb_relaxed.cif,20.77639,19.8384,0.253799,6636.68,3.43761,0.886539,0,0.520408163,0.367346939,0.081632653,0.030612245,2.666666667,0,0,0,373,0.609477124,0.112244898,0.353469388,67.04888089,0.601397015,29.36846768
linker93_C_linker81_C_hcb_relaxed.cif,22.22489,21.1631,0.230379,7837.36,3.84176,0.912431,0,0.558139535,0.348837209,0.093023256,0,0,0,0,0,373,0.647569444,0.093023256,0.282790698,77.31263295,0.731741396,38.49388487
linker93_C_linker85_C_kgd-a_relaxed.cif,21.83443,21.28491,0.242363,6381.23,3.62341,0.89106,0,0.534653465,0.356435644,0.079207921,0.02970297,2.666666667,0,0,0,613,0.630658436,0.108910891,0.342970297,65.27902714,0.772955442,35.2729786
linker93_C_linker96_C_cds-a_relaxed_interp_2.cif,22.91216,17.21374,0.183808,7001.86,4.93046,0.930723,1,0.582089552,0.358208955,0.059701493,0,0,0,0,0,209,0.669871795,0.059701493,0.181492537,34.15125766,2.217689351,41.94044194
linker93_CH_linker91_N_etc_relaxed_interp_2.cif,21.14657,19.56756,0.196317,7359.79,4.59055,0.918196,1,0.55,0.375,0.075,0,0,0,0,0,331,0.626893939,0.075,0.228,76.75228102,1.214029811,54.3694177
linker93_CH_linker94_N_ptd_relaxed_interp_2.cif,31.85085,16.49597,0.164187,7994.31,5.58316,0.930173,1,0.569230769,0.384615385,0.046153846,0,0,0,0,0,571,0.643018018,0.046153846,0.140307692,45.08409425,2.242378113,49.97760329
linker93_CO_linker93_NH_noh_relaxed_interp_2.cif,22.05209,17.44852,0.179383,7666.22,5.06045,0.917341,1,0.506756757,0.385135135,0.087837838,0.02027027,4.333333333,0,0,0,693,0.5775,0.108108108,0.336756757,51.07410906,2.151358726,58.52837321
linker93_N_linker91_CH_bod_relaxed_interp_2.cif,22.28199,15.67478,0.200165,7076.66,4.49459,0.91955,1,0.523809524,0.333333333,0.142857143,0,0,0,0,0,163,0.617424242,0.142857143,0.434285714,46.77832324,1.620592402,45.16714839
linker94_C_linker74_C_kgd-a_relaxed.cif,26.1414,24.91542,0.20528,6933.75,4.36428,0.912728,0,0.55,0.35,0.05,0.05,1,0,0,0,784,0.65993266,0.1,0.324,46.90114586,1.32361226,37.65069358
linker94_C_linker88_C_hcb_relaxed.cif,26.15983,24.38854,0.198759,7531.49,4.51411,0.924087,0,0.578947368,0.368421053,0,0.052631579,0,0,0,0,136,0.686868687,0.052631579,0.181052632,83.71791191,0.868524121,43.22954552
